,index,Star,Scan,JD,CHARA_num,wl,v2,v2c,v2sig,v2exp,flux,T1,T2,File,sp_freq,sp_freq_sample,pa,corr_v2,corr_v2c,corr_v2sig,cal_v2,cal_v2sig,u,v
79,147,HD_211336,10,7956.788,317174,0.6485,0.006975,0.001208,0.000637,0.9776,8818.9,W2,S2,211014_10_HD_211336.pav,233042355.76349208,233042355.76349208,134.20363799171972,0.01949885176327858,0.0012356792144026186,0.000651595744680851,0.11908996623435954,0.009973177727014577,-105368024.31620947,108338553.04851913
80,148,HD_211336,10,7956.788,317174,0.6436,0.006224,0.000589,0.000665,0.9786,8968.1,W2,S2,211014_10_HD_211336.pav,234816606.14143044,234816606.14143044,134.20363799171972,0.01751811617854868,0.0006018802370733701,0.0006795422031473533,0.11734861900668947,0.009740081439793847,-105368024.31620947,108338553.04851913
81,149,HD_211336,10,7956.788,317174,0.6389,0.005958,-0.000175,0.000627,0.9801,9029.3,W2,S2,211014_10_HD_211336.pav,236544009.56741995,236544009.56741995,134.20363799171972,0.016871113194272064,-0.00017855320885623916,0.0006397306397306397,0.13514457634605936,0.005342050403255924,-105368024.31620947,108338553.04851913
82,150,HD_211336,10,7956.788,317174,0.6345,0.004056,-0.000711,0.00066,0.9814,8858.7,W2,S2,211014_10_HD_211336.pav,238184346.27679214,238184346.27679214,134.20363799171972,0.011552481758107835,-0.0007244752394538414,0.0006725086610963928,0.10943835086503893,0.00651389075157583,-105368024.31620947,108338553.04851913
83,151,HD_211336,10,7956.788,317174,0.63,0.002622,0.000141,0.000654,0.9814,8423.5,W2,S2,211014_10_HD_211336.pav,239885663.03591207,239885663.03591207,134.20363799171972,0.007523497073879803,0.00014367230487059303,0.0006663949459955166,0.08915524292498846,0.008805730715368993,-105368024.31620947,108338553.04851913
84,200,HD_211336,13,7956.8218,317174,0.7935,0.009176,0.001986,0.000416,0.9661,5825.6,W2,S2,211014_13_HD_211336.pav,179712863.95661327,179712863.95661327,141.44006966557367,0.015850335352919204,0.00205568781699617,0.00043059724666183626,0.3551151636137954,0.015545230996228036,-111508696.83878201,88888614.94651458
85,201,HD_211336,13,7956.8218,317174,0.7857,0.011281,0.002604,0.000422,0.9666,6193.9,W2,S2,211014_13_HD_211336.pav,181496955.00772893,181496955.00772893,141.44006966557367,0.019618028640115102,0.0026939788950962134,0.0004365818332298779,0.27335709069730063,0.00776088271801073,-111508696.83878201,88888614.94651458
86,202,HD_211336,13,7956.8218,317174,0.7779,0.014657,0.003062,0.000416,0.9664,6509.4,W2,S2,211014_13_HD_211336.pav,183316824.20564675,183316824.20564675,141.44006966557367,0.025683483345483277,0.0031684602649006623,0.00043046357615894034,0.25471925531115075,0.011447818182671906,-111508696.83878201,88888614.94651458
87,203,HD_211336,13,7956.8218,317174,0.7706,0.016971,0.004383,0.00047,0.9648,6518.9,W2,S2,211014_13_HD_211336.pav,185053409.74509814,185053409.74509814,141.44006966557367,0.029998472617927138,0.004542910447761193,0.0004871475953565506,0.25178983763053364,0.016289810659625762,-111508696.83878201,88888614.94651458
88,204,HD_211336,13,7956.8218,317174,0.7633,0.016309,0.003632,0.000455,0.9622,6744.8,W2,S2,211014_13_HD_211336.pav,186823211.77724698,186823211.77724698,141.44006966557367,0.02911408735833381,0.003774683018083558,0.0004728746622323841,0.26353441428316693,0.013258151691957392,-111508696.83878201,88888614.94651458
89,205,HD_211336,13,7956.8218,317174,0.7564,0.013815,0.003142,0.000368,0.9589,7192.1,W2,S2,211014_13_HD_211336.pav,188527442.5562832,188527442.5562832,141.44006966557367,0.02491816096120029,0.003276671185733653,0.00038377307331317136,0.2501118107958715,0.00974228184650814,-111508696.83878201,88888614.94651458
