,index,Star,Scan,JD,CHARA_num,wl,v2,v2c,v2sig,v2exp,flux,T1,T2,File,sp_freq,sp_freq_sample,pa,corr_v2,corr_v2c,corr_v2sig,cal_v2,cal_v2sig,u,v
75,219,HD_125162,10,7509.7478,164025,0.6697,0.01387,0.005104,0.000386,0.923,7876.5,W1,E2,200724_10_HD_125162.pav,329859701.67407584,329859701.67407584,-118.23490006906361,0.019351903007858683,0.005529794149512459,0.00041820151679306607,0.11147291214797377,0.015217540787075656,-104508359.82656458,-194622516.74672857
76,220,HD_125162,10,7509.7478,164025,0.6643,0.011645,0.00483,0.000366,0.9236,7698.2,W1,E2,200724_10_HD_125162.pav,332541084.1654803,332541084.1654803,-118.23490006906361,0.016293650716468305,0.005229536595928974,0.00039627544391511476,0.09573860904242541,0.008896528211091263,-104508359.82656458,-194622516.74672857
77,221,HD_125162,10,7509.7478,164025,0.659,0.01079,0.004483,0.000312,0.9248,7458.1,W1,E2,200724_10_HD_125162.pav,335215542.0502709,335215542.0502709,-118.23490006906361,0.015130418262085847,0.004847534602076125,0.00033737024221453286,0.0976687037393044,0.005053977363624794,-104508359.82656458,-194622516.74672857
78,222,HD_125162,10,7509.7478,164025,0.6536,0.009819,0.003808,0.000338,0.9255,7336.3,W1,E2,200724_10_HD_125162.pav,337985070.7024611,337985070.7024611,-118.23490006906361,0.01380835824679268,0.004114532685035116,0.00036520799567801187,0.10141154215869089,0.004077349356202951,-104508359.82656458,-194622516.74672857
79,223,HD_125162,10,7509.7478,164025,0.6485,0.010625,0.00445,0.000408,0.9218,6812.2,W1,E2,200724_10_HD_125162.pav,340643087.44969714,340643087.44969714,-118.23490006906361,0.015054223735408379,0.004827511390757214,0.0004426122803211109,0.08927741291903647,0.006555674011023455,-104508359.82656458,-194622516.74672857
80,224,HD_125162,10,7509.7478,164025,0.6436,0.011703,0.004519,0.000418,0.9193,6961.2,W1,E2,200724_10_HD_125162.pav,343236547.8731022,343236547.8731022,-118.23490006906361,0.016683550942810543,0.0049156967257696065,0.00045469378875231156,0.07996399119684539,0.004099616543001897,-104508359.82656458,-194622516.74672857
81,225,HD_125162,10,7509.7478,164025,0.6389,0.011686,0.005263,0.000416,0.9144,7004.6,W1,E2,200724_10_HD_125162.pav,345761531.0864432,345761531.0864432,-118.23490006906361,0.016804529732267825,0.0057556867891513565,0.0004549431321084864,0.07806901170157243,0.005691850420271399,-104508359.82656458,-194622516.74672857
82,226,HD_125162,10,7509.7478,164025,0.6345,0.010907,0.004424,0.000395,0.9059,6916.6,W1,E2,200724_10_HD_125162.pav,348159246.9836542,348159246.9836542,-118.23490006906361,0.015881784352915953,0.004883541229716304,0.0004360304669389557,0.07426416360545872,0.005764060495134826,-104508359.82656458,-194622516.74672857
83,227,HD_125162,10,7509.7478,164025,0.63,0.008593,0.003676,0.000406,0.8887,6644.1,W1,E2,200724_10_HD_125162.pav,350646098.7478231,350646098.7478231,-118.23490006906361,0.012796666729425976,0.004136378980533363,0.00045684708000450093,0.07055969475342759,0.006621524606505794,-104508359.82656458,-194622516.74672857
84,238,HD_125162,11,7509.7513,164025,0.7935,0.021134,0.011005,0.000424,0.9655,5753.5,W1,E2,200724_11_HD_125162.pav,277319781.94916755,277319781.94916755,-116.89968595001167,0.02655864546106371,0.011398239254272396,0.0004391506991196271,0.23154885823670682,0.03136420073512431,-99558651.17945291,-196243487.7398506
